work,edu,free_time,health,chores,age,job,mbti,gender,category_else
6,1,4,7,8,28,4,12,0,0
6,1,4,7,8,45,5,11,1,0
7,4,6,5,8,29,3,7,1,0
5,4,6,7,8,26,3,15,1,0
5,4,6,7,8,32,8,5,1,0
7,4,6,5,8,28,4,14,1,0
6,4,7,5,8,25,4,1,0,0
6,5,4,7,8,43,8,11,1,0
6,1,4,7,8,25,5,9,0,0
6,4,7,5,8,24,3,12,1,0
5,4,6,7,8,30,4,5,1,0
5,4,6,7,8,25,4,5,0,0
6,5,4,7,8,23,3,1,0,0
5,4,6,7,8,24,3,12,1,0
6,4,5,7,8,45,5,11,1,0
5,4,6,7,8,30,5,7,1,0
6,1,4,7,8,40,5,6,1,0
6,4,5,7,8,27,4,0,0,0
6,5,4,7,8,25,4,3,0,0
7,4,6,5,8,29,3,7,1,0
6,5,4,7,8,27,4,4,0,0
6,4,5,7,8,21,3,3,1,0
6,5,4,7,8,25,4,3,0,0
7,4,5,6,8,43,5,12,0,0
6,5,4,7,8,28,4,12,0,0
6,5,4,7,8,29,5,12,1,0
6,1,4,7,8,25,4,14,0,0
6,4,7,5,8,24,3,12,1,0
6,5,4,7,8,33,8,11,1,0
6,5,4,7,8,30,4,12,0,0
6,1,4,7,8,29,5,6,0,0
6,4,7,5,8,32,5,5,1,0
6,1,4,7,8,28,4,14,1,0
6,4,7,5,8,20,3,7,1,0
6,1,4,7,8,20,4,12,1,0
6,4,7,5,8,27,4,0,0,0
5,4,6,7,8,22,3,0,1,0
6,4,7,5,8,43,8,11,1,0
6,1,4,7,8,40,5,6,1,0
5,4,6,7,8,29,3,7,1,0
7,4,5,6,8,20,2,1,0,0
6,5,4,7,8,40,5,6,1,0
7,4,6,5,8,45,5,11,1,0
5,4,6,7,8,21,3,3,1,0
5,4,6,7,8,29,5,12,1,0
6,5,4,7,8,37,5,0,1,0
6,4,7,5,8,30,4,12,0,0
6,4,5,7,8,30,4,3,0,0
6,4,7,5,8,31,8,11,1,0
6,5,4,7,8,25,4,1,0,0
6,5,4,7,8,27,4,4,0,0
7,4,6,5,8,30,5,7,1,0
5,4,6,7,8,27,5,6,0,0
5,4,6,7,8,40,5,6,1,0
7,4,6,5,8,25,4,5,0,0
5,4,6,7,8,20,2,1,0,0
6,4,7,5,8,30,4,5,1,0
6,1,4,7,8,20,4,12,1,0
6,4,5,7,8,44,8,9,1,0
6,4,5,7,8,29,3,7,1,0
6,4,5,7,8,43,5,12,0,0
6,5,4,7,8,28,4,12,0,0
5,4,6,7,8,20,2,14,1,0
6,5,4,7,8,25,3,1,0,0
6,4,7,5,8,32,8,5,1,0
6,5,4,7,8,43,8,11,1,0
5,4,6,7,8,20,2,14,1,0
6,4,7,5,8,30,3,9,0,0
6,4,5,7,8,25,4,5,0,0
6,1,4,7,8,40,5,6,1,0
7,4,5,6,8,24,3,12,1,0
6,4,7,5,8,26,4,15,1,0
6,1,4,7,8,20,2,14,1,0
6,1,4,7,8,26,3,13,0,0
7,4,5,6,8,22,3,1,1,0
7,4,5,6,8,30,4,12,0,0
6,4,7,5,8,20,2,1,0,0
6,1,4,7,8,33,8,11,1,0
6,4,5,7,8,44,8,9,1,0
6,5,4,7,8,23,3,1,0,0
7,4,6,5,8,44,8,9,1,0
7,4,5,6,8,29,5,12,1,0
6,1,4,7,8,30,4,5,1,0
5,4,6,7,8,28,4,0,0,0
6,5,4,7,8,25,4,14,0,0
6,1,4,7,8,23,3,1,0,0
7,4,6,5,8,25,3,1,0,0
7,4,5,6,8,21,3,3,1,0
6,4,5,7,8,32,8,5,1,0
5,4,6,7,8,44,8,9,1,0
6,5,4,7,8,26,3,15,1,0
6,5,4,7,8,29,5,12,1,0
5,4,6,7,8,28,4,0,0,0
5,4,6,7,8,30,3,9,0,0
5,4,6,7,8,25,5,9,0,0
6,4,5,7,8,40,5,6,1,0
5,4,6,7,8,22,3,1,1,0
6,5,4,7,8,25,4,5,0,0
5,4,6,7,8,43,8,11,1,0
6,4,7,5,8,40,5,6,1,0
5,4,6,7,8,31,8,11,1,0
6,5,4,7,8,31,5,9,1,0
6,5,4,7,8,26,4,4,0,0
5,4,6,7,8,29,3,7,1,0
6,1,4,7,8,28,5,12,0,0
6,4,7,5,8,4,0,3,1,0
6,5,4,7,8,45,5,11,1,0
5,4,6,7,8,30,3,9,0,0
6,5,4,7,8,26,3,15,1,0
7,4,5,6,8,25,4,5,0,0
5,4,6,7,8,45,5,11,1,0
6,4,5,7,8,25,5,12,1,0
6,4,7,5,8,25,4,3,0,0
7,4,6,5,8,22,3,1,1,0
6,4,5,7,8,38,6,10,1,0
6,5,4,7,8,27,4,0,0,0
5,4,6,7,8,32,5,5,1,0
5,4,6,7,8,25,5,10,1,0
6,5,4,7,8,44,8,9,1,0
5,4,6,7,8,20,4,12,1,0
6,5,4,7,8,40,5,6,1,0
6,5,4,7,8,29,5,12,1,0
6,5,4,7,8,26,4,15,1,0
6,4,7,5,8,44,8,9,1,0
6,5,4,7,8,29,5,6,0,0
6,5,4,7,8,23,3,1,0,0
5,4,6,7,8,45,4,6,0,0
5,4,6,7,8,31,8,11,1,0
6,4,7,5,8,27,5,6,0,0
6,5,4,7,8,40,5,6,1,0
7,4,6,5,8,25,5,10,1,0
6,4,7,5,8,30,4,12,0,0
6,5,4,7,8,32,5,5,1,0
7,4,5,6,8,37,5,0,1,0
6,4,7,5,8,30,5,13,1,0
7,4,5,6,8,26,4,15,1,0
6,5,4,7,8,24,3,12,1,0
6,1,4,7,8,4,0,3,1,0
6,5,4,7,8,25,5,10,1,0
7,4,5,6,8,40,5,6,1,0
5,4,6,7,8,40,5,6,1,0
5,4,6,7,8,38,6,10,1,0
6,4,5,7,8,21,3,7,1,0
6,4,5,7,8,29,3,7,1,0
7,4,6,5,8,20,3,7,1,0
6,4,7,5,8,28,4,0,0,0
6,5,4,7,8,33,8,11,1,0
7,4,5,6,8,25,4,5,0,0
6,4,5,7,8,20,4,12,1,0
6,5,4,7,8,29,5,12,1,0
5,4,6,7,8,27,4,0,0,0
6,1,4,7,8,28,4,12,0,0
5,4,6,7,8,32,8,5,1,0
7,4,5,6,8,28,4,0,0,0
5,4,6,7,8,40,5,6,1,0
6,5,4,7,8,26,4,15,1,0
6,4,5,7,8,28,5,12,0,0
6,4,7,5,8,25,4,3,0,0
6,4,5,7,8,25,4,3,0,0
6,4,7,5,8,24,3,12,1,0
6,4,7,5,8,24,3,12,1,0
6,4,5,7,8,28,4,12,0,0
6,5,4,7,8,21,3,7,1,0
5,4,6,7,8,21,3,7,1,0
7,4,5,6,8,29,5,12,1,0
6,5,4,7,8,20,4,12,1,0
7,4,5,6,8,26,3,15,1,0
6,1,4,7,8,40,5,6,1,0
6,1,4,7,8,40,5,6,1,0
7,4,6,5,8,26,4,4,0,0
6,5,4,7,8,29,5,6,0,0
7,4,5,6,8,31,8,11,1,0
6,1,4,7,8,31,5,9,1,0
6,5,4,7,8,37,5,0,1,0
5,4,6,7,8,24,3,12,1,0
6,5,4,7,8,20,2,14,1,0
6,4,7,5,8,25,5,10,1,0
7,4,6,5,8,38,6,10,1,0
5,4,6,7,8,45,4,6,0,0
6,5,4,7,8,20,2,1,0,0
6,4,5,7,8,23,3,1,0,0
5,4,6,7,8,22,3,1,1,0
6,4,7,5,8,29,5,12,1,0
6,4,7,5,8,20,2,1,0,0
6,4,7,5,8,45,4,6,0,0
7,4,5,6,8,27,4,4,0,0
6,4,7,5,8,27,5,6,0,0
6,5,4,7,8,26,3,15,1,0
7,4,6,5,8,44,8,9,1,0
6,5,4,7,8,24,3,4,1,0
6,4,5,7,8,22,3,1,1,0
5,4,6,7,8,44,8,9,1,0
6,5,4,7,8,25,4,1,0,0
6,4,7,5,8,28,4,14,1,0
6,4,7,5,8,28,4,12,0,0
6,1,4,7,8,26,3,13,0,0
5,4,6,7,8,28,4,12,0,0
6,4,5,7,8,20,2,1,0,0
6,5,4,7,8,29,3,7,1,0
6,4,7,5,8,24,3,4,1,0
5,4,6,7,8,31,5,9,1,0
6,1,4,7,8,28,5,12,0,0
6,4,5,7,8,26,3,15,1,0
6,1,4,7,8,29,5,12,1,0
6,1,4,7,8,20,2,1,0,0
7,4,5,6,8,26,4,4,0,0
7,4,5,6,8,25,4,14,0,0
7,4,6,5,8,22,3,0,1,0
5,4,6,7,8,43,8,11,1,0
7,4,6,5,8,33,8,11,1,0
6,5,4,7,8,43,5,12,0,0
6,4,5,7,8,44,8,9,1,0
7,4,6,5,8,26,4,4,0,0
6,5,4,7,8,32,5,5,1,0
5,4,6,7,8,30,5,13,1,0
5,4,6,7,8,28,4,12,0,0
5,4,6,7,8,40,5,6,1,0
6,1,4,7,8,31,5,9,1,0
7,4,5,6,8,30,5,13,1,0
6,1,4,7,8,27,4,4,0,0
6,1,4,7,8,25,3,1,0,0
6,5,4,7,8,20,3,7,1,0
7,4,6,5,8,24,3,4,1,0
6,4,5,7,8,20,4,12,1,0
6,4,7,5,8,25,4,3,0,0
6,5,4,7,8,25,4,3,0,0
6,4,7,5,8,45,4,6,0,0
7,4,6,5,8,28,4,14,1,0
6,4,5,7,8,25,4,1,0,0
6,1,4,7,8,24,3,4,1,0
6,4,7,5,8,25,3,1,0,0
6,5,4,7,8,25,5,12,1,0
6,4,5,7,8,31,8,11,1,0
5,4,6,7,8,25,3,1,0,0
5,4,6,7,8,21,3,7,1,0
6,1,4,7,8,38,6,10,1,0
6,5,4,7,8,26,3,15,1,0
6,4,5,7,8,44,8,9,1,0
6,5,4,7,8,37,5,0,1,0
6,5,4,7,8,25,5,12,1,0
6,5,4,7,8,30,5,7,1,0
7,4,5,6,8,30,3,9,0,0
6,5,4,7,8,22,3,0,1,0
6,4,5,7,8,21,3,3,1,0
6,4,7,5,8,27,5,6,0,0
6,4,5,7,8,28,5,12,0,0
7,4,5,6,8,45,5,11,1,0
6,4,5,7,8,28,4,12,0,0
5,4,6,7,8,31,5,9,1,0
5,4,6,7,8,30,4,3,0,0
5,4,6,7,8,24,3,12,1,0
5,4,6,7,8,30,4,12,0,0
6,1,4,7,8,27,4,0,0,0
5,4,6,7,8,22,3,0,1,0
6,1,4,7,8,25,4,14,0,0
5,4,6,7,8,25,4,5,0,0
6,4,5,7,8,25,5,12,1,0
6,1,4,7,8,31,5,9,1,0
6,1,4,7,8,45,4,6,0,0
6,4,5,7,8,30,4,5,1,0
6,4,5,7,8,40,5,6,1,0
7,4,6,5,8,25,5,12,1,0
7,4,5,6,8,44,8,9,1,0
6,5,4,7,8,31,5,9,1,0
5,4,6,7,8,28,4,14,1,0
7,4,5,6,8,21,3,7,1,0
6,4,5,7,8,27,4,0,0,0
5,4,6,7,8,22,3,1,1,0
7,4,6,5,8,21,3,7,1,0
6,1,4,7,8,29,5,6,0,0
7,4,6,5,8,37,5,0,1,0
6,1,4,7,8,38,6,10,1,0
6,4,7,5,8,32,5,5,1,0
6,4,7,5,8,30,4,12,0,0
5,4,6,7,8,31,5,9,1,0
7,4,6,5,8,37,5,0,1,0
5,4,6,7,8,24,3,12,1,0
6,4,7,5,8,30,5,13,1,0
6,5,4,7,8,32,8,5,1,0
6,4,5,7,8,31,5,9,1,0
6,5,4,7,8,44,8,9,1,0
6,5,4,7,8,27,4,0,0,0
6,1,4,7,8,25,5,9,0,0
6,5,4,7,8,30,4,5,1,0
6,5,4,7,8,38,6,10,1,0
7,4,6,5,8,30,4,5,1,0
5,4,6,7,8,20,2,1,0,0
7,4,5,6,8,20,2,1,0,0
7,4,6,5,8,26,3,15,1,0
6,4,5,7,8,22,3,0,1,0
6,5,4,7,8,29,5,12,1,0
7,4,5,6,8,27,4,0,0,0
6,5,4,7,8,30,3,9,0,0
6,1,4,7,8,20,3,7,1,0
6,5,4,7,8,43,8,11,1,0
7,4,6,5,8,32,8,5,1,0
5,4,6,7,8,21,3,7,1,0
5,4,6,7,8,29,3,7,1,0
5,4,6,7,8,28,4,12,0,0
7,4,6,5,8,25,3,1,0,0
6,4,7,5,8,20,2,14,1,0
7,4,5,6,8,22,3,1,1,0
7,4,5,6,8,23,3,1,0,0
6,5,4,7,8,28,4,12,0,0
6,1,4,7,8,40,5,6,1,0
7,4,5,6,8,24,3,12,1,0
6,5,4,7,8,38,6,10,1,0
6,4,7,5,8,20,3,7,1,0
6,4,5,7,8,24,3,12,1,0
5,4,6,7,8,30,5,7,1,0
6,1,4,7,8,24,3,12,1,0
6,4,7,5,8,28,5,12,0,0
7,4,6,5,8,20,3,7,1,0
7,4,6,5,8,31,8,11,1,0
7,4,5,6,8,26,4,4,0,0
5,4,6,7,8,30,3,9,0,0
7,4,6,5,8,26,3,15,1,0
6,4,5,7,8,27,5,6,0,0
5,4,6,7,8,20,4,12,1,0
5,4,6,7,8,30,5,13,1,0
6,4,7,5,8,27,5,6,0,0
6,1,4,7,8,20,3,7,1,0
6,5,4,7,8,27,5,6,0,0
6,4,7,5,8,26,3,13,0,0
7,4,5,6,8,32,8,5,1,0
6,1,4,7,8,43,5,12,0,0
6,1,4,7,8,25,4,14,0,0
6,5,4,7,8,20,2,1,0,0
6,4,5,7,8,30,5,13,1,0
6,5,4,7,8,30,4,12,0,0
5,4,6,7,8,25,4,3,0,0
5,4,6,7,8,20,2,1,0,0
7,4,5,6,8,28,4,14,1,0
5,4,6,7,8,26,3,15,1,0
7,4,5,6,8,44,8,9,1,0
7,4,6,5,8,25,4,1,0,0
5,4,6,7,8,37,5,0,1,0
5,4,6,7,8,27,5,6,0,0
6,5,4,7,8,28,5,12,0,0
5,4,6,7,8,43,5,12,0,0
7,4,6,5,8,45,4,6,0,0
6,1,4,7,8,44,8,9,1,0
6,1,4,7,8,45,4,6,0,0
6,4,5,7,8,22,3,0,1,0
5,4,6,7,8,24,3,4,1,0
6,5,4,7,8,27,4,0,0,0
6,5,4,7,8,28,5,12,0,0
6,1,4,7,8,28,5,12,0,0
6,5,4,7,8,30,4,5,1,0
6,1,4,7,8,25,4,5,0,0
6,4,5,7,8,20,2,1,0,0
6,4,7,5,8,30,5,7,1,0
7,4,6,5,8,44,8,9,1,0
6,4,5,7,8,30,4,12,0,0
7,4,6,5,8,20,4,12,1,0
6,1,4,7,8,24,3,12,1,0
6,5,4,7,8,25,5,9,0,0
6,5,4,7,8,26,4,4,0,0
7,4,5,6,8,45,4,6,0,0
6,4,7,5,8,25,4,3,0,0
7,4,5,6,8,45,5,11,1,0
5,4,6,7,8,25,4,3,0,0
6,1,4,7,8,31,5,9,1,0
5,4,6,7,8,26,3,13,0,0
5,4,6,7,8,27,5,6,0,0
6,4,5,7,8,4,0,3,1,0
6,4,7,5,8,30,5,13,1,0
6,4,5,7,8,40,5,6,1,0
6,4,7,5,8,26,3,15,1,0
7,4,5,6,8,22,3,0,1,0
7,4,6,5,8,20,2,1,0,0
6,5,4,7,8,20,2,1,0,0
6,5,4,7,8,25,5,9,0,0
6,4,5,7,8,25,4,3,0,0
6,5,4,7,8,37,5,0,1,0
5,4,6,7,8,27,5,6,0,0
6,4,7,5,8,20,2,1,0,0
6,1,4,7,8,31,8,11,1,0
6,1,4,7,8,26,3,15,1,0
6,4,5,7,8,27,4,4,0,0
7,4,5,6,8,25,5,12,1,0
6,5,4,7,8,33,8,11,1,0
6,5,4,7,8,45,4,6,0,0
6,4,5,7,8,30,5,13,1,0
6,5,4,7,8,26,4,4,0,0
7,4,6,5,8,45,4,6,0,0
6,5,4,7,8,28,5,12,0,0
6,4,5,7,8,32,5,5,1,0
6,5,4,7,8,28,4,0,0,0
6,5,4,7,8,25,4,3,0,0
5,4,6,7,8,25,4,1,0,0
6,4,7,5,8,26,3,13,0,0
7,4,6,5,8,23,3,1,0,0
7,4,5,6,8,25,4,5,0,0
5,4,6,7,8,40,5,6,1,0
5,4,6,7,8,31,8,11,1,0
5,4,6,7,8,29,5,6,0,0
6,4,5,7,8,29,5,6,0,0
5,4,6,7,8,37,5,0,1,0
6,5,4,7,8,20,4,12,1,0
6,5,4,7,8,20,3,7,1,0
5,4,6,7,8,25,5,10,1,0
5,4,6,7,8,22,3,0,1,0
6,5,4,7,8,27,5,6,0,0
7,4,5,6,8,45,4,6,0,0
7,4,6,5,8,25,3,1,0,0
7,4,6,5,8,4,0,3,1,0
6,5,4,7,8,29,5,12,1,0
5,4,6,7,8,45,5,11,1,0
6,4,7,5,8,30,5,7,1,0
6,1,4,7,8,43,8,11,1,0
5,4,6,7,8,45,4,6,0,0
6,1,4,7,8,33,8,11,1,0
7,4,5,6,8,25,5,12,1,0
6,4,5,7,8,43,8,11,1,0
6,1,4,7,8,30,4,5,1,0
5,4,6,7,8,44,8,9,1,0
5,4,6,7,8,25,4,5,0,0
6,5,4,7,8,28,5,12,0,0
7,4,6,5,8,31,5,9,1,0
6,5,4,7,8,25,5,10,1,0
6,5,4,7,8,25,3,1,0,0
5,4,6,7,8,4,0,3,1,0
5,4,6,7,8,21,3,3,1,0
6,5,4,7,8,25,4,1,0,0
6,1,4,7,8,25,5,10,1,0
5,4,6,7,8,43,8,11,1,0
7,4,6,5,8,28,4,12,0,0
6,5,4,7,8,31,5,9,1,0
6,1,4,7,8,25,5,12,1,0
6,1,4,7,8,30,4,3,0,0
6,4,7,5,8,28,4,12,0,0
5,4,6,7,8,25,5,9,0,0
7,4,6,5,8,22,3,1,1,0
6,4,7,5,8,30,3,9,0,0
7,4,5,6,8,43,5,12,0,0
6,4,5,7,8,26,3,15,1,0
5,4,6,7,8,30,3,9,0,0
7,4,5,6,8,30,4,3,0,0
7,4,6,5,8,25,5,10,1,0
6,5,4,7,8,22,3,0,1,0
7,4,6,5,8,32,8,5,1,0
7,4,5,6,8,27,5,6,0,0
7,4,5,6,8,27,4,4,0,0
7,4,5,6,8,31,5,9,1,0
5,4,6,7,8,29,5,12,1,0
5,4,6,7,8,33,8,11,1,0
7,4,6,5,8,4,0,3,1,0
5,4,6,7,8,20,3,7,1,0
6,4,5,7,8,23,3,1,0,0
5,4,6,7,8,27,4,4,0,0
6,5,4,7,8,38,6,10,1,0
7,4,5,6,8,26,4,4,0,0
6,4,7,5,8,44,8,9,1,0
7,4,5,6,8,21,3,3,1,0
6,4,5,7,8,30,4,5,1,0
6,4,5,7,8,20,2,1,0,0
5,4,6,7,8,21,3,7,1,0
6,4,5,7,8,27,4,4,0,0
6,5,4,7,8,28,5,12,0,0
6,1,4,7,8,45,5,11,1,0
7,4,5,6,8,45,4,6,0,0
6,4,7,5,8,22,3,1,1,0
5,4,6,7,8,28,5,12,0,0
6,4,7,5,8,28,5,12,0,0
7,4,5,6,8,40,5,6,1,0
6,4,7,5,8,21,3,3,1,0
5,4,6,7,8,25,4,14,0,0
6,4,5,7,8,30,5,13,1,0
7,4,6,5,8,30,4,12,0,0
7,4,6,5,8,27,4,4,0,0
7,4,6,5,8,26,4,15,1,0
6,4,7,5,8,25,5,10,1,0
6,5,4,7,8,30,5,7,1,0
6,1,4,7,8,28,4,0,0,0
6,1,4,7,8,28,5,12,0,0
6,1,4,7,8,20,2,1,0,0
5,4,6,7,8,29,3,7,1,0
6,4,7,5,8,28,5,12,0,0
6,4,7,5,8,25,4,14,0,0
7,4,5,6,8,20,2,1,0,0
7,4,6,5,8,23,3,1,0,0
7,4,5,6,8,31,5,9,1,0
6,5,4,7,8,26,3,15,1,0
5,4,6,7,8,31,5,9,1,0
7,4,6,5,8,24,3,12,1,0
6,4,7,5,8,4,0,3,1,0
5,4,6,7,8,4,0,3,1,0
6,4,7,5,8,24,3,12,1,0
5,4,6,7,8,25,5,10,1,0
7,4,6,5,8,25,4,3,0,0
5,4,6,7,8,43,8,11,1,0
5,4,6,7,8,31,8,11,1,0
6,5,4,7,8,37,5,0,1,0
6,1,4,7,8,30,5,13,1,0
7,4,5,6,8,33,8,11,1,0
6,5,4,7,8,31,8,11,1,0
5,4,6,7,8,33,8,11,1,0
6,4,5,7,8,32,8,5,1,0
6,5,4,7,8,30,5,7,1,0
6,1,4,7,8,30,3,9,0,0
6,4,5,7,8,43,8,11,1,0
6,4,5,7,8,28,4,0,0,0
6,5,4,7,8,30,5,7,1,0
7,4,6,5,8,43,8,11,1,0
5,4,6,7,8,4,0,3,1,0
7,4,5,6,8,27,4,4,0,0
6,5,4,7,8,28,4,14,1,0
7,4,5,6,8,27,4,0,0,0
6,5,4,7,8,45,5,11,1,0
6,4,7,5,8,30,4,3,0,0
7,4,6,5,8,25,4,1,0,0
5,4,6,7,8,30,4,3,0,0
6,4,7,5,8,29,5,12,1,0
6,1,4,7,8,20,2,1,0,0
6,4,7,5,8,4,0,3,1,0
6,5,4,7,8,26,3,13,0,0
6,5,4,7,8,28,4,0,0,0
7,4,6,5,8,32,5,5,1,0
6,5,4,7,8,33,8,11,1,0
6,1,4,7,8,31,5,9,1,0
6,4,5,7,8,40,5,6,1,0
7,4,5,6,8,22,3,0,1,0
7,4,6,5,8,24,3,12,1,0
6,1,4,7,8,32,8,5,1,0
6,4,5,7,8,20,2,14,1,0
7,4,6,5,8,40,5,6,1,0
7,4,5,6,8,38,6,10,1,0
7,4,5,6,8,25,5,12,1,0
7,4,6,5,8,28,4,12,0,0
6,4,7,5,8,25,5,9,0,0
6,4,5,7,8,45,4,6,0,0
6,4,5,7,8,20,4,12,1,0
6,5,4,7,8,4,0,3,1,0
5,4,6,7,8,25,5,10,1,0
6,5,4,7,8,22,3,1,1,0
5,4,6,7,8,31,5,9,1,0
6,4,5,7,8,25,5,10,1,0
6,4,7,5,8,28,5,12,0,0
6,1,4,7,8,21,3,3,1,0
6,5,4,7,8,32,5,5,1,0
6,4,5,7,8,29,5,12,1,0
6,1,4,7,8,32,5,5,1,0
5,4,6,7,8,20,3,7,1,0
6,1,4,7,8,21,3,3,1,0
6,1,4,7,8,33,8,11,1,0
6,4,5,7,8,21,3,3,1,0
6,4,5,7,8,30,5,7,1,0
7,4,5,6,8,25,3,1,0,0
6,4,7,5,8,29,5,12,1,0
6,5,4,7,8,28,5,12,0,0
6,1,4,7,8,25,4,1,0,0
6,4,5,7,8,30,5,13,1,0
6,1,4,7,8,29,3,7,1,0
6,5,4,7,8,28,4,12,0,0
6,5,4,7,8,31,8,11,1,0
5,4,6,7,8,32,5,5,1,0
6,1,4,7,8,20,2,14,1,0
5,4,6,7,8,21,3,3,1,0
6,4,7,5,8,26,3,15,1,0
6,4,5,7,8,20,2,1,0,0
7,4,5,6,8,30,4,5,1,0
6,5,4,7,8,25,4,3,0,0
5,4,6,7,8,31,8,11,1,0
6,5,4,7,8,25,4,1,0,0
5,4,6,7,8,22,3,0,1,0
6,5,4,7,8,21,3,7,1,0
6,4,5,7,8,25,5,10,1,0
6,4,7,5,8,25,4,5,0,0
6,4,7,5,8,21,3,7,1,0
6,4,7,5,8,30,5,13,1,0
6,5,4,7,8,24,3,4,1,0
7,4,6,5,8,38,6,10,1,0
5,4,6,7,8,20,4,12,1,0
6,5,4,7,8,23,3,1,0,0
6,5,4,7,8,24,3,12,1,0
6,4,7,5,8,29,5,6,0,0
6,4,5,7,8,22,3,0,1,0
6,4,5,7,8,20,2,14,1,0
6,5,4,7,8,27,4,0,0,0
6,4,7,5,8,45,5,11,1,0
6,5,4,7,8,22,3,0,1,0
5,4,6,7,8,26,4,4,0,0
6,5,4,7,8,25,5,9,0,0
6,4,5,7,8,26,4,15,1,0
7,4,6,5,8,22,3,1,1,0
6,1,4,7,8,26,3,15,1,0
7,4,6,5,8,29,5,12,1,0
7,4,6,5,8,26,3,15,1,0
7,4,6,5,8,30,4,12,0,0
6,1,4,7,8,45,5,11,1,0
5,4,6,7,8,31,5,9,1,0
6,4,7,5,8,31,8,11,1,0
6,5,4,7,8,26,3,13,0,0
5,4,6,7,8,26,3,15,1,0
6,5,4,7,8,31,8,11,1,0
7,4,6,5,8,33,8,11,1,0
5,4,6,7,8,25,5,12,1,0
7,4,6,5,8,43,8,11,1,0
6,4,7,5,8,29,3,7,1,0
5,4,6,7,8,29,5,6,0,0
6,5,4,7,8,29,5,12,1,0
6,1,4,7,8,25,3,1,0,0
6,5,4,7,8,38,6,10,1,0
6,5,4,7,8,31,8,11,1,0
6,4,5,7,8,28,4,14,1,0
6,5,4,7,8,32,5,5,1,0
7,4,6,5,8,30,5,13,1,0
6,5,4,7,8,37,5,0,1,0
6,5,4,7,8,27,4,4,0,0
6,4,5,7,8,27,4,4,0,0
6,1,4,7,8,31,8,11,1,0
5,4,6,7,8,37,5,0,1,0
6,1,4,7,8,27,4,0,0,0
6,5,4,7,8,30,4,12,0,0
6,4,7,5,8,27,5,6,0,0
7,4,5,6,8,24,3,12,1,0
6,1,4,7,8,43,5,12,0,0
7,4,5,6,8,37,5,0,1,0
6,1,4,7,8,30,4,3,0,0
7,4,5,6,8,25,4,5,0,0
5,4,6,7,8,32,5,5,1,0
7,4,5,6,8,23,3,1,0,0
5,4,6,7,8,40,5,6,1,0
6,1,4,7,8,26,3,13,0,0
6,4,7,5,8,20,3,7,1,0
5,4,6,7,8,29,3,7,1,0
6,1,4,7,8,26,4,4,0,0
6,4,7,5,8,31,5,9,1,0
6,4,5,7,8,21,3,7,1,0
7,4,6,5,8,25,4,3,0,0
5,4,6,7,8,4,0,3,1,0
6,5,4,7,8,31,8,11,1,0
6,4,5,7,8,25,5,9,0,0
6,4,7,5,8,20,2,1,0,0
5,4,6,7,8,25,4,5,0,0
6,5,4,7,8,37,5,0,1,0
6,1,4,7,8,45,5,11,1,0
6,5,4,7,8,28,5,12,0,0
5,4,6,7,8,21,3,3,1,0
6,5,4,7,8,40,5,6,1,0
6,4,7,5,8,22,3,1,1,0
7,4,6,5,8,25,3,1,0,0
5,4,6,7,8,30,5,7,1,0
6,4,7,5,8,28,5,12,0,0
7,4,5,6,8,22,3,0,1,0
6,4,5,7,8,27,4,4,0,0
5,4,6,7,8,30,5,7,1,0
7,4,6,5,8,43,5,12,0,0
6,4,5,7,8,31,8,11,1,0
6,4,5,7,8,32,5,5,1,0
6,4,5,7,8,27,4,0,0,0
6,5,4,7,8,27,4,4,0,0
6,1,4,7,8,21,3,7,1,0
6,5,4,7,8,30,3,9,0,0
6,4,7,5,8,29,3,7,1,0
7,4,6,5,8,33,8,11,1,0
7,4,5,6,8,24,3,4,1,0
5,4,6,7,8,28,4,14,1,0
5,4,6,7,8,28,5,12,0,0
6,5,4,7,8,31,8,11,1,0
7,4,6,5,8,28,4,14,1,0
5,4,6,7,8,40,5,6,1,0
5,4,6,7,8,24,3,4,1,0
7,4,6,5,8,37,5,0,1,0
6,5,4,7,8,22,3,1,1,0
7,4,6,5,8,28,4,12,0,0
6,5,4,7,8,29,3,7,1,0
6,4,7,5,8,26,4,15,1,0
6,4,7,5,8,22,3,1,1,0
6,1,4,7,8,37,5,0,1,0
5,4,6,7,8,26,4,15,1,0
7,4,5,6,8,25,5,10,1,0
6,4,5,7,8,28,4,14,1,0
6,5,4,7,8,31,8,11,1,0
6,1,4,7,8,20,2,14,1,0
5,4,6,7,8,27,5,6,0,0
5,4,6,7,8,29,3,7,1,0
6,4,7,5,8,30,3,9,0,0
7,4,5,6,8,28,4,14,1,0
6,1,4,7,8,20,2,1,0,0
6,4,5,7,8,43,8,11,1,0
5,4,6,7,8,38,6,10,1,0
7,4,6,5,8,28,5,12,0,0
6,4,5,7,8,30,4,3,0,0
6,5,4,7,8,30,3,9,0,0
7,4,6,5,8,30,4,12,0,0
7,4,6,5,8,20,2,14,1,0
7,4,5,6,8,43,5,12,0,0
6,5,4,7,8,26,3,15,1,0
7,4,5,6,8,26,4,4,0,0
7,4,6,5,8,28,5,12,0,0
7,4,5,6,8,30,4,12,0,0
6,1,4,7,8,45,4,6,0,0
6,1,4,7,8,4,0,3,1,0
7,4,5,6,8,26,4,4,0,0
6,4,5,7,8,21,3,7,1,0
7,4,5,6,8,43,8,11,1,0
